Year,Month,Day,Hour,Minute,PM10
2020,4,12,15,5,27
2020,4,12,15,10,27
2020,4,12,15,15,27
2020,4,12,15,20,27
2020,4,12,15,25,27
2020,4,12,15,30,27
2020,4,12,15,35,27
2020,4,12,15,40,27.6
2020,4,12,15,45,29
2020,4,12,15,50,29
2020,4,12,15,55,29
2020,4,12,16,0,29
2020,4,12,16,5,29
2020,4,12,16,10,29
2020,4,12,16,15,29
2020,4,12,16,20,29
2020,4,12,16,25,29
2020,4,12,16,30,29
2020,4,12,16,35,29
2020,4,12,16,40,27.8
2020,4,12,16,45,25
2020,4,12,16,50,25
2020,4,12,16,55,25
2020,4,12,17,0,25
2020,4,12,17,5,25
2020,4,12,17,10,25
2020,4,12,17,15,25
2020,4,12,17,20,25
2020,4,12,17,25,25
2020,4,12,17,30,25
2020,4,12,17,35,25
2020,4,12,17,40,24.7
2020,4,12,17,45,24
2020,4,12,17,50,24
2020,4,12,17,55,24
2020,4,12,18,0,24
2020,4,12,18,5,24
2020,4,12,18,10,24
2020,4,12,18,15,24
2020,4,12,18,20,24
2020,4,12,18,25,24
2020,4,12,18,30,24
2020,4,12,18,35,24
2020,4,12,18,40,23.7
2020,4,12,18,45,23
2020,4,12,18,50,23
2020,4,12,18,55,23
2020,4,12,19,0,23
2020,4,12,19,5,23
2020,4,12,19,10,23
2020,4,12,19,15,23
2020,4,12,19,20,23
2020,4,12,19,25,23
2020,4,12,19,30,23
2020,4,12,19,35,23
2020,4,12,19,40,22.4
2020,4,12,19,45,21
2020,4,12,19,50,21
2020,4,12,19,55,21
2020,4,12,20,0,21
2020,4,12,20,5,21
2020,4,12,20,10,21
2020,4,12,20,15,21
2020,4,12,20,20,21
2020,4,12,20,25,21
2020,4,12,20,30,21
2020,4,12,20,35,21
2020,4,12,20,40,22.8
2020,4,12,20,45,27
2020,4,12,20,50,27
2020,4,12,20,55,27
2020,4,12,21,0,27
2020,4,12,21,5,27
2020,4,12,21,10,27
2020,4,12,21,15,27
2020,4,12,21,20,27
2020,4,12,21,25,27
2020,4,12,21,30,27
2020,4,12,21,35,27
2020,4,12,21,40,26.1
2020,4,12,21,45,24
2020,4,12,21,50,24
2020,4,12,21,55,24
2020,4,12,22,0,24
2020,4,12,22,5,24
2020,4,12,22,10,24
2020,4,12,22,15,24
2020,4,12,22,20,24
2020,4,12,22,25,24
2020,4,12,22,30,24
2020,4,12,22,35,24
2020,4,12,22,40,28.5
2020,4,12,22,45,39
2020,4,12,22,50,39
2020,4,12,22,55,39
2020,4,12,23,0,39
2020,4,12,23,5,39
2020,4,12,23,10,39
2020,4,12,23,15,39
2020,4,12,23,20,39
2020,4,12,23,25,39
2020,4,12,23,30,39
2020,4,12,23,35,39
2020,4,12,23,40,36.3
2020,4,12,23,45,30
2020,4,12,23,50,30
2020,4,12,23,55,30
,,43934,,,30
2020,4,13,0,5,30
2020,4,13,0,10,30
2020,4,13,0,15,30
2020,4,13,0,20,30
2020,4,13,0,25,30
2020,4,13,0,30,30
2020,4,13,0,35,30
2020,4,13,0,40,32.7
2020,4,13,0,45,39
2020,4,13,0,50,39
2020,4,13,0,55,39
2020,4,13,1,0,39
2020,4,13,1,5,39
2020,4,13,1,10,39
2020,4,13,1,15,39
2020,4,13,1,20,39
2020,4,13,1,25,39
2020,4,13,1,30,39
2020,4,13,1,35,39
2020,4,13,1,40,35.1
2020,4,13,1,45,26
2020,4,13,1,50,26
2020,4,13,1,55,26
2020,4,13,2,0,26
2020,4,13,2,5,26
2020,4,13,2,10,26
2020,4,13,2,15,26
2020,4,13,2,20,26
2020,4,13,2,25,26
2020,4,13,2,30,26
2020,4,13,2,35,26
2020,4,13,2,40,28.4
2020,4,13,2,45,34
2020,4,13,2,50,34
2020,4,13,2,55,34
2020,4,13,3,0,34
2020,4,13,3,5,34
2020,4,13,3,10,34
2020,4,13,3,15,34
2020,4,13,3,20,34
2020,4,13,3,25,34
2020,4,13,3,30,34
2020,4,13,3,35,34
2020,4,13,3,40,31.3
2020,4,13,3,45,25
2020,4,13,3,50,25
2020,4,13,3,55,25
2020,4,13,4,0,25
2020,4,13,4,5,25
2020,4,13,4,10,25
2020,4,13,4,15,25
2020,4,13,4,20,25
2020,4,13,4,25,25
2020,4,13,4,30,25
2020,4,13,4,35,25
2020,4,13,4,40,19.9
2020,4,13,4,45,8
2020,4,13,4,50,8
2020,4,13,4,55,8
2020,4,13,5,0,8
2020,4,13,5,5,8
2020,4,13,5,10,8
2020,4,13,5,15,8
2020,4,13,5,20,8
2020,4,13,5,25,8
2020,4,13,5,30,8
2020,4,13,5,35,8
2020,4,13,5,40,11.6
2020,4,13,5,45,20
2020,4,13,5,50,20
2020,4,13,5,55,20
2020,4,13,6,0,20
2020,4,13,6,5,20
2020,4,13,6,10,20
2020,4,13,6,15,20
2020,4,13,6,20,20
2020,4,13,6,25,20
2020,4,13,6,30,20
2020,4,13,6,35,20
2020,4,13,6,40,23.6
2020,4,13,6,45,32
2020,4,13,6,50,32
2020,4,13,6,55,32
2020,4,13,7,0,32
2020,4,13,7,5,32
2020,4,13,7,10,32
2020,4,13,7,15,32
2020,4,13,7,20,32
2020,4,13,7,25,32
2020,4,13,7,30,32
2020,4,13,7,35,32
2020,4,13,7,40,36.2
2020,4,13,7,45,46
2020,4,13,7,50,46
2020,4,13,7,55,46
2020,4,13,8,0,46
2020,4,13,8,5,46
2020,4,13,8,10,46
2020,4,13,8,15,46
2020,4,13,8,20,46
2020,4,13,8,25,46
2020,4,13,8,30,46
2020,4,13,8,35,46
2020,4,13,8,40,40.9
2020,4,13,8,45,29
2020,4,13,8,50,29
2020,4,13,8,55,29
2020,4,13,9,0,29
2020,4,13,9,5,29
2020,4,13,9,10,29
2020,4,13,9,15,29
2020,4,13,9,20,29
2020,4,13,9,25,29
2020,4,13,9,30,29
2020,4,13,9,35,29
2020,4,13,9,40,28.7
2020,4,13,9,45,28
2020,4,13,9,50,28
2020,4,13,9,55,28
2020,4,13,10,0,28
2020,4,13,10,5,28
2020,4,13,10,10,28
2020,4,13,10,15,28
2020,4,13,10,20,28
2020,4,13,10,25,28
2020,4,13,10,30,28
2020,4,13,10,35,28
2020,4,13,10,40,27.4
2020,4,13,10,45,26
2020,4,13,10,50,26
2020,4,13,10,55,26
2020,4,13,11,0,26
2020,4,13,11,5,26
2020,4,13,11,10,26
2020,4,13,11,15,26
2020,4,13,11,20,26
2020,4,13,11,25,26
2020,4,13,11,30,26
2020,4,13,11,35,26
2020,4,13,11,40,23.9
2020,4,13,11,45,19
2020,4,13,11,50,19
2020,4,13,11,55,19
2020,4,13,12,0,19
2020,4,13,12,5,19
2020,4,13,12,10,19
2020,4,13,12,15,19
2020,4,13,12,20,19
2020,4,13,12,25,19
2020,4,13,12,30,19
2020,4,13,12,35,19
2020,4,13,12,40,18.7
2020,4,13,12,45,18
2020,4,13,12,50,18
2020,4,13,12,55,18
2020,4,13,13,0,18
2020,4,13,13,5,18
2020,4,13,13,10,18
2020,4,13,13,15,18
2020,4,13,13,20,18
2020,4,13,13,25,18
2020,4,13,13,30,18
2020,4,13,13,35,18
2020,4,13,13,40,18
2020,4,13,13,45,18
2020,4,13,13,50,18
2020,4,13,13,55,18
2020,4,13,14,0,18
2020,4,13,14,5,18
2020,4,13,14,10,18
2020,4,13,14,15,18
2020,4,13,14,20,18
2020,4,13,14,25,18
2020,4,13,14,30,18
2020,4,13,14,35,18
2020,4,13,14,40,20.1
2020,4,13,14,45,25
2020,4,13,14,50,25
2020,4,13,14,55,25
2020,4,13,15,0,25
2020,4,13,15,5,25
2020,4,13,15,10,25
2020,4,13,15,15,25
2020,4,13,15,20,25
2020,4,13,15,25,25
2020,4,13,15,30,25
2020,4,13,15,35,25
2020,4,13,15,40,25.9
2020,4,13,15,45,28
2020,4,13,15,50,28
2020,4,13,15,55,28
2020,4,13,16,0,28
2020,4,13,16,5,28
2020,4,13,16,10,28
2020,4,13,16,15,28
2020,4,13,16,20,28
2020,4,13,16,25,28
2020,4,13,16,30,28
2020,4,13,16,35,28
2020,4,13,16,40,26.8
2020,4,13,16,45,24
2020,4,13,16,50,24
2020,4,13,16,55,24
2020,4,13,17,0,24
2020,4,13,17,5,24
2020,4,13,17,10,24
2020,4,13,17,15,24
2020,4,13,17,20,24
2020,4,13,17,25,24
2020,4,13,17,30,24
2020,4,13,17,35,24
2020,4,13,17,40,22.2
2020,4,13,17,45,18
2020,4,13,17,50,18
2020,4,13,17,55,18
2020,4,13,18,0,18
2020,4,13,18,5,18
2020,4,13,18,10,18
2020,4,13,18,15,18
2020,4,13,18,20,18
2020,4,13,18,25,18
2020,4,13,18,30,18
2020,4,13,18,35,18
2020,4,13,18,40,19.2
2020,4,13,18,45,22
2020,4,13,18,50,22
2020,4,13,18,55,22
2020,4,13,19,0,22
2020,4,13,19,5,22
2020,4,13,19,10,22
2020,4,13,19,15,22
2020,4,13,19,20,22
2020,4,13,19,25,22
2020,4,13,19,30,22
2020,4,13,19,35,22
2020,4,13,19,40,23.2
2020,4,13,19,45,26
2020,4,13,19,50,26
2020,4,13,19,55,26
2020,4,13,20,0,26
2020,4,13,20,5,26
2020,4,13,20,10,26
2020,4,13,20,15,26
2020,4,13,20,20,26
2020,4,13,20,25,26
2020,4,13,20,30,26
2020,4,13,20,35,26
2020,4,13,20,40,24.5
2020,4,13,20,45,21
2020,4,13,20,50,21
2020,4,13,20,55,21
2020,4,13,21,0,21
2020,4,13,21,5,21
2020,4,13,21,10,21
2020,4,13,21,15,21
2020,4,13,21,20,21
2020,4,13,21,25,21
2020,4,13,21,30,21
2020,4,13,21,35,21
2020,4,13,21,40,21
2020,4,13,21,45,21
2020,4,13,21,50,21
2020,4,13,21,55,21
2020,4,13,22,0,21
2020,4,13,22,5,21
2020,4,13,22,10,21
2020,4,13,22,15,21
2020,4,13,22,20,21
2020,4,13,22,25,21
2020,4,13,22,30,21
2020,4,13,22,35,21
2020,4,13,22,40,21.3
2020,4,13,22,45,22
2020,4,13,22,50,22
2020,4,13,22,55,22
2020,4,13,23,0,22
2020,4,13,23,5,22
2020,4,13,23,10,22
2020,4,13,23,15,22
2020,4,13,23,20,22
2020,4,13,23,25,22
2020,4,13,23,30,22
2020,4,13,23,35,22
2020,4,13,23,40,21.1
2020,4,13,23,45,19
2020,4,13,23,50,19
2020,4,13,23,55,19
,,43935,,,19
2020,4,14,0,5,19
2020,4,14,0,10,19
2020,4,14,0,15,19
2020,4,14,0,20,19
2020,4,14,0,25,19
2020,4,14,0,30,19
2020,4,14,0,35,19
2020,4,14,0,40,24.4
2020,4,14,0,45,37
2020,4,14,0,50,37
2020,4,14,0,55,37
2020,4,14,1,0,37
2020,4,14,1,5,37
2020,4,14,1,10,37
2020,4,14,1,15,37
2020,4,14,1,20,37
2020,4,14,1,25,37
2020,4,14,1,30,37
2020,4,14,1,35,37
2020,4,14,1,40,32.8
2020,4,14,1,45,23
2020,4,14,1,50,23
2020,4,14,1,55,23
2020,4,14,2,0,23
2020,4,14,2,5,23
2020,4,14,2,10,23
2020,4,14,2,15,23
2020,4,14,2,20,23
2020,4,14,2,25,23
2020,4,14,2,30,23
2020,4,14,2,35,23
2020,4,14,2,40,24.5
2020,4,14,2,45,28
2020,4,14,2,50,28
2020,4,14,2,55,28
2020,4,14,3,0,28
2020,4,14,3,5,28
2020,4,14,3,10,28
2020,4,14,3,15,28
2020,4,14,3,20,28
2020,4,14,3,25,28
2020,4,14,3,30,28
2020,4,14,3,35,28
2020,4,14,3,40,28.6
2020,4,14,3,45,30
2020,4,14,3,50,30
2020,4,14,3,55,30
2020,4,14,4,0,30
2020,4,14,4,5,30
2020,4,14,4,10,30
2020,4,14,4,15,30
2020,4,14,4,20,30
2020,4,14,4,25,30
2020,4,14,4,30,30
2020,4,14,4,35,30
2020,4,14,4,40,27
2020,4,14,4,45,20
2020,4,14,4,50,20
2020,4,14,4,55,20
2020,4,14,5,0,20
2020,4,14,5,5,20
2020,4,14,5,10,20
2020,4,14,5,15,20
2020,4,14,5,20,20
2020,4,14,5,25,20
2020,4,14,5,30,20
2020,4,14,5,35,20
2020,4,14,5,40,20.3
2020,4,14,5,45,21
2020,4,14,5,50,21
2020,4,14,5,55,21
2020,4,14,6,0,21
2020,4,14,6,5,21
2020,4,14,6,10,21
2020,4,14,6,15,21
2020,4,14,6,20,21
2020,4,14,6,25,21
2020,4,14,6,30,21
2020,4,14,6,35,21
2020,4,14,6,40,22.5
2020,4,14,6,45,26
2020,4,14,6,50,26
2020,4,14,6,55,26
2020,4,14,7,0,26
2020,4,14,7,5,26
2020,4,14,7,10,26
2020,4,14,7,15,26
2020,4,14,7,20,26
2020,4,14,7,25,26
2020,4,14,7,30,26
2020,4,14,7,35,26
2020,4,14,7,40,27.5
2020,4,14,7,45,31
2020,4,14,7,50,31
2020,4,14,7,55,31
2020,4,14,8,0,31
2020,4,14,8,5,31
2020,4,14,8,10,31
2020,4,14,8,15,31
2020,4,14,8,20,31
2020,4,14,8,25,31
2020,4,14,8,30,31
2020,4,14,8,35,31
2020,4,14,8,40,32.5
2020,4,14,8,45,36
2020,4,14,8,50,36
2020,4,14,8,55,36
2020,4,14,9,0,36
2020,4,14,9,5,36
2020,4,14,9,10,36
2020,4,14,9,15,36
2020,4,14,9,20,36
2020,4,14,9,25,36
2020,4,14,9,30,36
2020,4,14,9,35,36
2020,4,14,9,40,33.9
2020,4,14,9,45,29
2020,4,14,9,50,29
2020,4,14,9,55,29
2020,4,14,10,0,29
2020,4,14,10,5,29
2020,4,14,10,10,29
2020,4,14,10,15,29
2020,4,14,10,20,29
2020,4,14,10,25,29
2020,4,14,10,30,29
2020,4,14,10,35,29
2020,4,14,10,40,28.7
2020,4,14,10,45,28
2020,4,14,10,50,28
2020,4,14,10,55,28
2020,4,14,11,0,28
2020,4,14,11,5,28
2020,4,14,11,10,28
2020,4,14,11,15,28
2020,4,14,11,20,28
2020,4,14,11,25,28
2020,4,14,11,30,28
2020,4,14,11,35,28
2020,4,14,11,40,26.5
2020,4,14,11,45,23
2020,4,14,11,50,23
2020,4,14,11,55,23
2020,4,14,12,0,23
2020,4,14,12,5,23
2020,4,14,12,10,23
2020,4,14,12,15,23
2020,4,14,12,20,23
2020,4,14,12,25,23
2020,4,14,12,30,23
2020,4,14,12,35,23
2020,4,14,12,40,23
2020,4,14,12,45,23
2020,4,14,12,50,23
2020,4,14,12,55,23
2020,4,14,13,0,23
2020,4,14,13,5,23
2020,4,14,13,10,23
2020,4,14,13,15,23
2020,4,14,13,20,23
2020,4,14,13,25,23
2020,4,14,13,30,23
2020,4,14,13,35,23
2020,4,14,13,40,23.9
2020,4,14,13,45,26
2020,4,14,13,50,26
2020,4,14,13,55,26
2020,4,14,14,0,26
2020,4,14,14,5,26
2020,4,14,14,10,26
2020,4,14,14,15,26
2020,4,14,14,20,26
2020,4,14,14,25,26
2020,4,14,14,30,26
2020,4,14,14,35,26
2020,4,14,14,40,26.3
2020,4,14,14,45,27
2020,4,14,14,50,27
2020,4,14,14,55,27
2020,4,14,15,0,27
2020,4,14,15,5,27
2020,4,14,15,10,27
2020,4,14,15,15,27
2020,4,14,15,20,27
2020,4,14,15,25,27
2020,4,14,15,30,27
2020,4,14,15,35,27
2020,4,14,15,40,35.7
2020,4,14,15,45,56
2020,4,14,15,50,56
2020,4,14,15,55,56
2020,4,14,16,0,56
2020,4,14,16,5,56
2020,4,14,16,10,56
2020,4,14,16,15,56
2020,4,14,16,20,56
2020,4,14,16,25,56
2020,4,14,16,30,56
2020,4,14,16,35,56
2020,4,14,16,40,52.1
2020,4,14,16,45,43
2020,4,14,16,50,43
2020,4,14,16,55,43
2020,4,14,17,0,43
2020,4,14,17,5,43
2020,4,14,17,10,43
2020,4,14,17,15,43
2020,4,14,17,20,43
2020,4,14,17,25,43
2020,4,14,17,30,43
2020,4,14,17,35,43
2020,4,14,17,40,41.8
2020,4,14,17,45,39
2020,4,14,17,50,39
2020,4,14,17,55,39
2020,4,14,18,0,39
2020,4,14,18,5,39
2020,4,14,18,10,39
2020,4,14,18,15,39
2020,4,14,18,20,39
2020,4,14,18,25,39
2020,4,14,18,30,39
2020,4,14,18,35,39
2020,4,14,18,40,35.4
2020,4,14,18,45,27
2020,4,14,18,50,27
2020,4,14,18,55,27
2020,4,14,19,0,27
2020,4,14,19,5,27
2020,4,14,19,10,27
2020,4,14,19,15,27
2020,4,14,19,20,27
2020,4,14,19,25,27
2020,4,14,19,30,27
2020,4,14,19,35,27
2020,4,14,19,40,23.1
2020,4,14,19,45,14
2020,4,14,19,50,14
2020,4,14,19,55,14
2020,4,14,20,0,14
2020,4,14,20,5,14
2020,4,14,20,10,14
2020,4,14,20,15,14
2020,4,14,20,20,14
2020,4,14,20,25,14
2020,4,14,20,30,14
2020,4,14,20,35,14
2020,4,14,20,40,16.7
2020,4,14,20,45,23
2020,4,14,20,50,23
2020,4,14,20,55,23
2020,4,14,21,0,23
2020,4,14,21,5,23
2020,4,14,21,10,23
2020,4,14,21,15,23
2020,4,14,21,20,23
2020,4,14,21,25,23
2020,4,14,21,30,23
2020,4,14,21,35,23
2020,4,14,21,40,23.6
2020,4,14,21,45,25
2020,4,14,21,50,25
2020,4,14,21,55,25
2020,4,14,22,0,25
2020,4,14,22,5,25
2020,4,14,22,10,25
2020,4,14,22,15,25
2020,4,14,22,20,25
2020,4,14,22,25,25
2020,4,14,22,30,25
2020,4,14,22,35,25
2020,4,14,22,40,25.9
2020,4,14,22,45,28
2020,4,14,22,50,28
2020,4,14,22,55,28
2020,4,14,23,0,28
2020,4,14,23,5,28
2020,4,14,23,10,28
2020,4,14,23,15,28
2020,4,14,23,20,28
2020,4,14,23,25,28
2020,4,14,23,30,28
2020,4,14,23,35,28
2020,4,14,23,40,31.3
2020,4,14,23,45,39
2020,4,14,23,50,39
2020,4,14,23,55,39
,,43936,,,39
2020,4,15,0,5,39
2020,4,15,0,10,39
2020,4,15,0,15,39
2020,4,15,0,20,39
2020,4,15,0,25,39
2020,4,15,0,30,39
2020,4,15,0,35,39
2020,4,15,0,40,38.4
2020,4,15,0,45,37
2020,4,15,0,50,37
2020,4,15,0,55,37
2020,4,15,1,0,37
2020,4,15,1,5,37
2020,4,15,1,10,37
2020,4,15,1,15,37
2020,4,15,1,20,37
2020,4,15,1,25,37
2020,4,15,1,30,37
2020,4,15,1,35,37
2020,4,15,1,40,36.1
2020,4,15,1,45,34
2020,4,15,1,50,34
2020,4,15,1,55,34
2020,4,15,2,0,34
2020,4,15,2,5,34
2020,4,15,2,10,34
2020,4,15,2,15,34
2020,4,15,2,20,34
2020,4,15,2,25,34
2020,4,15,2,30,34
2020,4,15,2,35,34
2020,4,15,2,40,35.2
2020,4,15,2,45,38
2020,4,15,2,50,38
2020,4,15,2,55,38
2020,4,15,3,0,38
2020,4,15,3,5,38
2020,4,15,3,10,38
2020,4,15,3,15,38
2020,4,15,3,20,38
2020,4,15,3,25,38
2020,4,15,3,30,38
2020,4,15,3,35,38
2020,4,15,3,40,38.3
2020,4,15,3,45,39
2020,4,15,3,50,39
2020,4,15,3,55,39
2020,4,15,4,0,39
2020,4,15,4,5,39
2020,4,15,4,10,39
2020,4,15,4,15,39
2020,4,15,4,20,39
2020,4,15,4,25,39
2020,4,15,4,30,39
2020,4,15,4,35,39
2020,4,15,4,40,33.9
2020,4,15,4,45,22
2020,4,15,4,50,22
2020,4,15,4,55,22
2020,4,15,5,0,22
2020,4,15,5,5,22
2020,4,15,5,10,22
2020,4,15,5,15,22
2020,4,15,5,20,22
2020,4,15,5,25,22
2020,4,15,5,30,22
2020,4,15,5,35,22
2020,4,15,5,40,20.8
2020,4,15,5,45,18
2020,4,15,5,50,18
2020,4,15,5,55,18
2020,4,15,6,0,18
2020,4,15,6,5,18
2020,4,15,6,10,18
2020,4,15,6,15,18
2020,4,15,6,20,18
2020,4,15,6,25,18
2020,4,15,6,30,18
2020,4,15,6,35,18
2020,4,15,6,40,14.1
2020,4,15,6,45,5
2020,4,15,6,50,5
2020,4,15,6,55,5
2020,4,15,7,0,5
2020,4,15,7,5,5
2020,4,15,7,10,5
2020,4,15,7,15,5
2020,4,15,7,20,5
2020,4,15,7,25,5
2020,4,15,7,30,5
2020,4,15,7,35,5
2020,4,15,7,40,19.7
2020,4,15,7,45,54
2020,4,15,7,50,54
2020,4,15,7,55,54
2020,4,15,8,0,54
2020,4,15,8,5,54
2020,4,15,8,10,54
2020,4,15,8,15,54
2020,4,15,8,20,54
2020,4,15,8,25,54
2020,4,15,8,30,54
2020,4,15,8,35,54
2020,4,15,8,40,51
2020,4,15,8,45,44
2020,4,15,8,50,44
2020,4,15,8,55,44
2020,4,15,9,0,44
2020,4,15,9,5,44
2020,4,15,9,10,44
2020,4,15,9,15,44
2020,4,15,9,20,44
2020,4,15,9,25,44
2020,4,15,9,30,44
2020,4,15,9,35,44
2020,4,15,9,40,41.9
2020,4,15,9,45,37
2020,4,15,9,50,37
2020,4,15,9,55,37
2020,4,15,10,0,37
2020,4,15,10,5,37
2020,4,15,10,10,37
2020,4,15,10,15,37
2020,4,15,10,20,37
2020,4,15,10,25,37
2020,4,15,10,30,37
2020,4,15,10,35,37
2020,4,15,10,40,35.2
2020,4,15,10,45,31
2020,4,15,10,50,31
2020,4,15,10,55,31
2020,4,15,11,0,31
2020,4,15,11,5,31
2020,4,15,11,10,31
2020,4,15,11,15,31
2020,4,15,11,20,31
2020,4,15,11,25,31
2020,4,15,11,30,31
2020,4,15,11,35,31
2020,4,15,11,40,25.3
2020,4,15,11,45,12
2020,4,15,11,50,12
2020,4,15,11,55,12
2020,4,15,12,0,12
2020,4,15,12,5,12
2020,4,15,12,10,12
2020,4,15,12,15,12
2020,4,15,12,20,12
2020,4,15,12,25,12
2020,4,15,12,30,12
2020,4,15,12,35,12
2020,4,15,12,40,13.8
2020,4,15,12,45,18
2020,4,15,12,50,18
2020,4,15,12,55,18
2020,4,15,13,0,18
2020,4,15,13,5,18
2020,4,15,13,10,18
2020,4,15,13,15,18
2020,4,15,13,20,18
2020,4,15,13,25,18
2020,4,15,13,30,18
2020,4,15,13,35,18
2020,4,15,13,40,24
2020,4,15,13,45,38
2020,4,15,13,50,38
2020,4,15,13,55,38
2020,4,15,14,0,38
2020,4,15,14,5,38
2020,4,15,14,10,38
2020,4,15,14,15,38
2020,4,15,14,20,38
2020,4,15,14,25,38
2020,4,15,14,30,38
2020,4,15,14,35,38
2020,4,15,14,40,27.2
2020,4,15,14,45,2
2020,4,15,14,50,2
2020,4,15,14,55,2
2020,4,15,15,0,2
2020,4,15,15,5,2
2020,4,15,15,10,2
2020,4,15,15,15,2
2020,4,15,15,20,2
2020,4,15,15,25,2
2020,4,15,15,30,2
2020,4,15,15,35,2
2020,4,15,15,40,9.2
2020,4,15,15,45,26
2020,4,15,15,50,26
2020,4,15,15,55,26
2020,4,15,16,0,26
2020,4,15,16,5,26
2020,4,15,16,10,26
2020,4,15,16,15,26
2020,4,15,16,20,26
2020,4,15,16,25,26
2020,4,15,16,30,26
2020,4,15,16,35,26
2020,4,15,16,40,27.5
2020,4,15,16,45,31
2020,4,15,16,50,31
2020,4,15,16,55,31
2020,4,15,17,0,31
2020,4,15,17,5,31
2020,4,15,17,10,31
2020,4,15,17,15,31
2020,4,15,17,20,31
2020,4,15,17,25,31
2020,4,15,17,30,31
2020,4,15,17,35,31
2020,4,15,17,40,29.8
2020,4,15,17,45,27
2020,4,15,17,50,27
2020,4,15,17,55,27
2020,4,15,18,0,27
2020,4,15,18,5,27
2020,4,15,18,10,27
2020,4,15,18,15,27
2020,4,15,18,20,27
2020,4,15,18,25,27
2020,4,15,18,30,27
2020,4,15,18,35,27
2020,4,15,18,40,24.3
2020,4,15,18,45,18
2020,4,15,18,50,18
2020,4,15,18,55,18
2020,4,15,19,0,18
2020,4,15,19,5,18
2020,4,15,19,10,18
2020,4,15,19,15,18
2020,4,15,19,20,18
2020,4,15,19,25,18
2020,4,15,19,30,18
2020,4,15,19,35,18
2020,4,15,19,40,21.3
2020,4,15,19,45,29
2020,4,15,19,50,29
2020,4,15,19,55,29
2020,4,15,20,0,29
2020,4,15,20,5,29
2020,4,15,20,10,29
2020,4,15,20,15,29
2020,4,15,20,20,29
2020,4,15,20,25,29
2020,4,15,20,30,29
2020,4,15,20,35,29
2020,4,15,20,40,30.2
2020,4,15,20,45,33
2020,4,15,20,50,33
2020,4,15,20,55,33
2020,4,15,21,0,33
2020,4,15,21,5,33
2020,4,15,21,10,33
2020,4,15,21,15,33
2020,4,15,21,20,33
2020,4,15,21,25,33
2020,4,15,21,30,33
2020,4,15,21,35,33
2020,4,15,21,40,38.7
2020,4,15,21,45,52
2020,4,15,21,50,52
2020,4,15,21,55,52
2020,4,15,22,0,52
2020,4,15,22,5,52
2020,4,15,22,10,52
2020,4,15,22,15,52
2020,4,15,22,20,52
2020,4,15,22,25,52
2020,4,15,22,30,52
2020,4,15,22,35,52
2020,4,15,22,40,55
2020,4,15,22,45,62
2020,4,15,22,50,62
2020,4,15,22,55,62
2020,4,15,23,0,62
2020,4,15,23,5,62
2020,4,15,23,10,62
2020,4,15,23,15,62
2020,4,15,23,20,62
2020,4,15,23,25,62
2020,4,15,23,30,62
2020,4,15,23,35,62
2020,4,15,23,40,53.9
2020,4,15,23,45,35
2020,4,15,23,50,35
2020,4,15,23,55,35
,,43937,,,35
2020,4,16,0,5,35
2020,4,16,0,10,35
2020,4,16,0,15,35.2
2020,4,16,0,20,35.4
2020,4,16,0,25,33.3
2020,4,16,0,30,35.4
2020,4,16,0,35,35.6
2020,4,16,0,40,37.1
2020,4,16,0,45,40.2
2020,4,16,0,50,38.2
2020,4,16,0,55,40.5
2020,4,16,1,0,41.2
2020,4,16,1,5,40.9
2020,4,16,1,10,41
2020,4,16,1,15,41
2020,4,16,1,20,42
2020,4,16,1,25,40.9
2020,4,16,1,30,41
2020,4,16,1,35,39
2020,4,16,1,40,44.9
2020,4,16,1,45,51.5
2020,4,16,1,50,53.7
2020,4,16,1,55,51.2
2020,4,16,2,0,53.6
2020,4,16,2,5,52.6
2020,4,16,2,10,51.1
2020,4,16,2,15,53.8
2020,4,16,2,20,53.8
2020,4,16,2,25,53.8
2020,4,16,2,30,53.9
2020,4,16,2,35,50.8
2020,4,16,2,40,53.7
2020,4,16,2,45,47.7
2020,4,16,2,50,49.2
2020,4,16,2,55,44.8
2020,4,16,3,0,50.1
2020,4,16,3,5,47.7
2020,4,16,3,10,43.4
2020,4,16,3,15,46.4
2020,4,16,3,20,51.1
2020,4,16,3,25,44.1
2020,4,16,3,30,49.2
2020,4,16,3,35,45.1
2020,4,16,3,40,45.4
2020,4,16,3,45,46
2020,4,16,3,50,46.4
2020,4,16,3,55,46.3
2020,4,16,4,0,48
2020,4,16,4,5,44.3
2020,4,16,4,10,46.7
2020,4,16,4,15,46.8
2020,4,16,4,20,48.2
2020,4,16,4,25,49.5
2020,4,16,4,30,47.6
2020,4,16,4,35,45.9
2020,4,16,4,40,41.2
2020,4,16,4,45,30.4
2020,4,16,4,50,30.7
2020,4,16,4,55,32.6
2020,4,16,5,0,33.4
2020,4,16,5,5,34.2
2020,4,16,5,10,34.5
2020,4,16,5,15,34.6
2020,4,16,5,20,33.8
2020,4,16,5,25,34.4
2020,4,16,5,30,34.1
2020,4,16,5,35,32
2020,4,16,5,40,32.5
2020,4,16,5,45,33.9
2020,4,16,5,50,33.3
2020,4,16,5,55,33.9
2020,4,16,6,0,35
2020,4,16,6,5,34.9
2020,4,16,6,10,34.8
2020,4,16,6,15,35.3
2020,4,16,6,20,35.8
2020,4,16,6,25,35.6
2020,4,16,6,30,36.5
2020,4,16,6,35,36.3
2020,4,16,6,40,32.7
2020,4,16,6,45,26.4
2020,4,16,6,50,26.5
